Datetime,Temperature,Memory Free %,CPU Utilization %
2024-03-23 02:26:29,53.56,82.95,52.24
2024-03-23 02:27:00,53.07,82.93,51.26
2024-03-23 02:27:31,54.04,82.9,51.89
2024-03-23 02:28:02,53.56,82.96,53.25
2024-03-23 02:28:33,53.07,82.93,51.63
2024-03-23 02:29:04,53.56,82.92,52.26
2024-03-23 02:29:35,53.56,82.94,51.75
2024-03-23 02:30:06,53.07,82.89,54.39
2024-03-23 02:30:37,53.07,82.88,52.61
2024-03-23 02:31:08,53.07,82.88,52.13
2024-03-23 02:31:39,53.07,82.82,52.0
2024-03-23 02:32:10,53.56,82.82,52.0
2024-03-23 02:33:11,53.07,82.92,52.38
2024-03-23 02:33:42,54.04,82.86,52.01
2024-03-23 02:34:13,53.56,82.81,47.09
2024-03-23 02:34:44,53.07,82.73,52.14
2024-03-23 02:35:15,53.56,82.78,58.54
2024-03-23 02:35:46,53.56,82.74,51.63
2024-03-23 02:36:17,53.07,82.73,52.12
2024-03-23 02:36:48,52.09,82.71,52.25
2024-03-23 02:37:19,52.58,82.79,52.25
2024-03-23 02:37:50,53.56,82.79,52.5
2024-03-23 02:38:21,52.58,82.78,51.88
2024-03-23 02:38:52,54.04,82.77,52.5
2024-03-23 02:39:23,54.04,82.78,52.25
2024-03-23 02:39:54,53.56,82.74,52.12
2024-03-23 02:40:25,54.53,82.8,52.24
2024-03-23 02:40:56,52.09,82.79,52.01
2024-03-23 02:41:27,53.07,82.78,52.0
2024-03-23 02:41:58,52.58,82.8,51.01
2024-03-23 02:42:29,52.58,82.89,51.75
2024-03-23 02:43:00,52.58,82.87,51.88
2024-03-23 02:43:31,53.07,82.84,52.01
2024-03-23 02:44:02,52.58,82.89,51.88
2024-03-23 02:44:33,53.56,82.87,51.64
2024-03-23 02:45:04,52.58,82.81,51.76
2024-03-23 02:45:35,53.07,82.8,52.0
2024-03-23 02:46:06,52.58,82.8,54.23
2024-03-23 02:46:37,53.07,82.81,51.88
2024-03-23 02:47:08,54.04,82.81,51.63
2024-03-23 02:47:39,52.58,82.88,51.76
2024-03-23 02:48:10,53.56,82.86,58.0
2024-03-23 02:48:41,53.56,82.85,53.37
2024-03-23 02:49:12,52.58,82.83,52.5
2024-03-23 02:49:43,53.56,82.81,52.27
2024-03-23 02:50:14,52.09,82.77,49.38
2024-03-23 02:50:45,54.53,82.77,51.88
2024-03-23 02:51:16,52.58,82.77,51.76
2024-03-23 02:51:47,54.04,82.74,52.48
2024-03-23 02:52:18,53.07,82.74,51.76
2024-03-23 02:52:49,52.58,82.74,51.51
2024-03-23 02:53:20,51.61,82.73,51.76
2024-03-23 02:53:51,53.56,82.83,51.63
2024-03-23 02:54:22,52.58,82.81,51.62
2024-03-23 02:54:53,53.07,82.82,51.63
2024-03-23 02:55:24,52.09,82.86,52.25
2024-03-23 02:55:55,52.09,82.86,52.59
2024-03-23 02:56:26,53.07,82.84,51.88
2024-03-23 02:56:57,53.56,82.84,52.01
2024-03-23 02:57:28,53.56,82.84,52.0
2024-03-23 02:57:59,53.07,82.82,51.88
2024-03-23 02:58:30,53.07,82.8,51.75
2024-03-23 02:59:01,52.58,82.8,51.76
2024-03-23 02:59:32,53.56,82.79,51.86
2024-03-23 03:00:03,53.56,82.82,51.88
2024-03-23 03:00:34,53.07,82.81,52.12
2024-03-23 03:01:05,52.58,82.81,51.75
2024-03-23 03:01:36,54.04,82.79,51.99
2024-03-23 03:02:07,53.07,82.75,51.26
2024-03-23 03:02:38,53.07,82.73,51.76
2024-03-23 03:03:09,53.07,82.75,51.62
2024-03-23 03:03:40,52.09,82.74,51.99
2024-03-23 03:04:11,52.09,82.75,51.75
2024-03-23 03:04:42,52.09,82.73,51.76
2024-03-23 03:05:13,54.04,82.86,51.76
2024-03-23 03:05:44,53.56,82.85,51.87
2024-03-23 03:06:15,53.07,82.83,52.5
2024-03-23 03:06:46,52.09,82.83,51.75
2024-03-23 03:07:17,53.56,82.83,52.71
2024-03-23 03:07:48,53.07,82.83,51.76
2024-03-23 03:08:19,53.07,82.8,52.12
2024-03-23 03:08:50,53.07,82.8,51.88
2024-03-23 03:09:21,53.07,82.8,52.12
2024-03-23 03:09:52,53.07,82.78,52.5
2024-03-23 03:10:23,52.58,82.77,52.13
2024-03-23 03:10:54,53.56,82.77,51.87
2024-03-23 03:11:25,52.58,82.77,52.11
2024-03-23 03:11:56,53.56,82.88,51.88
2024-03-23 03:12:27,51.61,82.85,51.75
2024-03-23 03:12:58,52.58,82.83,51.75
2024-03-23 03:13:29,52.58,82.81,51.88
2024-03-23 03:14:00,52.58,82.83,52.26
2024-03-23 03:14:31,54.04,82.83,52.9
2024-03-23 03:15:02,52.58,82.83,57.75
2024-03-23 03:15:33,53.07,82.81,51.75
2024-03-23 03:16:04,52.58,82.76,51.5
2024-03-23 03:16:35,53.07,82.77,51.88
2024-03-23 03:17:06,53.07,82.79,54.39
2024-03-23 03:17:37,52.58,82.79,51.87
2024-03-23 03:18:08,53.07,82.78,51.75
2024-03-23 03:18:39,53.07,82.77,51.51
2024-03-23 03:19:10,52.58,82.85,51.99
2024-03-23 03:19:41,53.56,82.83,53.52
2024-03-23 03:20:12,53.56,82.84,52.0
2024-03-23 03:20:43,53.56,82.82,51.87
2024-03-23 03:21:14,53.56,82.76,48.0
2024-03-23 03:21:45,54.04,82.74,51.63
2024-03-23 03:22:16,52.58,82.74,51.88
2024-03-23 03:22:47,53.56,82.82,52.62
2024-03-23 03:23:18,54.04,82.8,51.87
2024-03-23 03:23:49,54.04,82.8,51.63
2024-03-23 03:24:50,53.07,82.77,52.63
2024-03-23 03:25:21,53.56,82.82,51.76
2024-03-23 03:25:52,53.07,82.81,52.25
2024-03-23 03:26:23,53.56,82.8,51.76
2024-03-23 03:26:54,53.56,82.8,51.63
2024-03-23 03:27:25,52.58,82.79,51.88
2024-03-23 03:27:56,51.61,82.79,51.88
2024-03-23 03:28:27,52.09,82.8,51.88
2024-03-23 03:28:58,52.58,82.8,52.39
2024-03-23 03:29:29,52.58,82.86,53.13
2024-03-23 03:30:00,52.58,82.85,52.88
2024-03-23 03:30:31,53.56,82.82,52.0
2024-03-23 03:31:02,53.56,82.8,51.39
2024-03-23 03:31:33,53.56,82.78,52.38
2024-03-23 03:32:04,53.07,82.76,52.5
2024-03-23 03:32:35,52.58,82.84,52.12
2024-03-23 03:33:06,53.56,82.81,53.15
2024-03-23 03:33:37,53.56,82.8,52.0
2024-03-23 03:34:08,53.07,82.79,52.0
2024-03-23 03:34:39,53.56,82.69,52.12
2024-03-23 03:35:10,53.56,82.75,51.88
2024-03-23 03:35:41,53.07,82.78,52.01
2024-03-23 03:36:12,54.04,82.77,52.51
2024-03-23 03:36:43,52.09,82.74,52.12
2024-03-23 03:37:14,53.56,82.77,48.61
2024-03-23 03:37:45,53.07,82.76,52.38
2024-03-23 03:38:16,54.04,82.76,54.81
2024-03-23 03:38:47,53.07,82.74,52.13
2024-03-23 03:39:18,52.09,82.75,52.01
2024-03-23 03:39:49,52.09,82.81,52.0
2024-03-23 03:40:20,53.07,82.78,53.35
2024-03-23 03:40:51,53.56,82.78,51.88
2024-03-23 03:41:22,53.07,82.77,52.01
2024-03-23 03:41:53,53.07,82.77,52.25
2024-03-23 03:42:24,52.58,82.73,52.25
2024-03-23 03:42:55,53.56,82.73,51.51
2024-03-23 03:43:26,52.58,82.74,52.25
2024-03-23 03:43:57,52.58,82.74,51.88
2024-03-23 03:44:28,54.04,82.74,52.12
2024-03-23 03:44:59,53.56,82.84,52.63
2024-03-23 03:45:30,53.56,82.74,51.88
2024-03-23 03:46:01,52.58,82.75,52.01
2024-03-23 03:46:32,53.07,82.82,53.52
2024-03-23 03:47:03,52.09,82.77,56.53
2024-03-23 03:47:34,52.58,82.75,51.64
2024-03-23 03:48:05,53.56,82.75,52.49
2024-03-23 03:48:36,52.58,82.8,51.75
2024-03-23 03:49:07,53.56,82.78,53.98
2024-03-23 03:49:38,53.07,82.76,52.75
2024-03-23 03:50:09,53.07,82.74,51.87
2024-03-23 03:50:40,53.56,82.72,51.75
2024-03-23 03:51:11,52.58,82.78,51.99
2024-03-23 03:51:42,52.58,82.74,52.24
2024-03-23 03:52:13,52.58,82.71,53.13
2024-03-23 03:52:44,53.07,82.8,76.88
2024-03-23 03:53:15,52.58,82.75,48.12
2024-03-23 03:53:46,53.56,82.7,52.14
2024-03-23 03:54:17,53.56,82.8,52.63
2024-03-23 03:54:48,52.58,82.77,51.87
2024-03-23 03:55:19,53.07,82.79,51.51
2024-03-23 03:55:50,54.04,82.76,52.25
2024-03-23 03:56:21,52.58,82.69,52.75
2024-03-23 03:56:52,53.56,82.8,52.13
2024-03-23 03:57:23,53.07,82.79,52.01
2024-03-23 03:57:54,52.58,82.73,52.49
2024-03-23 03:58:25,53.56,82.77,52.0
2024-03-23 03:58:56,52.09,82.74,51.99
2024-03-23 03:59:27,53.07,82.79,52.0
2024-03-23 03:59:58,53.56,82.84,52.0
2024-03-23 04:00:29,54.04,82.79,52.12
2024-03-23 04:01:00,53.07,82.79,51.51
2024-03-23 04:01:31,52.58,82.79,51.64
2024-03-23 04:02:02,53.56,82.74,51.88
2024-03-23 04:02:33,52.58,82.72,53.37
2024-03-23 04:03:04,53.56,82.72,51.26
2024-03-23 04:03:35,53.07,82.71,52.11
2024-03-23 04:04:06,53.07,82.83,52.0
2024-03-23 04:04:37,52.58,82.73,52.12
2024-03-23 04:05:08,54.04,82.78,51.88
2024-03-23 04:05:39,53.07,82.73,51.75
2024-03-23 04:06:10,53.07,82.72,52.24
2024-03-23 04:06:41,52.58,82.73,51.89
2024-03-23 04:07:12,53.56,82.67,51.26
2024-03-23 04:07:43,52.09,82.74,52.74
2024-03-23 04:08:14,54.53,82.81,51.87
2024-03-23 04:08:45,53.07,82.84,51.51
2024-03-23 04:09:16,53.56,82.73,52.0
2024-03-23 04:09:47,53.56,82.74,52.24
2024-03-23 04:10:18,53.07,82.71,52.9
2024-03-23 04:10:49,52.58,82.77,51.88
2024-03-23 04:11:20,53.07,82.75,51.88
2024-03-23 04:11:51,53.56,82.72,51.88
2024-03-23 04:12:22,53.07,82.72,52.25
2024-03-23 04:12:53,53.56,82.7,52.0
2024-03-23 04:13:24,52.09,82.7,52.36
2024-03-23 04:13:55,53.07,82.8,52.25
2024-03-23 04:14:26,53.07,82.76,54.52
2024-03-23 04:14:57,53.56,82.75,51.88
2024-03-23 04:15:28,53.07,82.75,51.99
2024-03-23 04:16:29,53.56,82.74,51.76
2024-03-23 04:17:00,52.58,82.74,51.88
2024-03-23 04:17:31,52.58,82.73,52.0
2024-03-23 04:18:02,53.07,82.73,51.88
2024-03-23 04:18:34,52.58,82.79,53.58
2024-03-23 04:19:05,53.07,82.77,51.88
2024-03-23 04:19:36,53.56,82.78,51.64
2024-03-23 04:20:07,53.07,82.77,51.89
2024-03-23 04:20:38,53.56,82.79,51.64
2024-03-23 04:21:09,53.07,82.78,52.25
2024-03-23 04:21:40,53.07,82.77,52.13
2024-03-23 04:22:11,53.07,82.77,51.76
2024-03-23 04:22:42,53.07,82.69,52.61
2024-03-23 04:23:13,53.07,82.77,51.88
2024-03-23 04:23:44,53.07,82.76,51.76
2024-03-23 04:24:15,53.07,82.76,52.87
2024-03-23 04:24:46,53.56,82.77,51.63
2024-03-23 04:25:17,51.61,82.76,50.63
2024-03-23 04:25:48,53.07,82.68,51.89
2024-03-23 04:26:19,53.07,82.69,52.13
2024-03-23 04:26:50,52.58,82.69,52.13
2024-03-23 04:27:21,54.04,82.68,51.88
2024-03-23 04:27:52,53.56,82.78,51.76
2024-03-23 04:28:23,53.56,82.74,52.0
2024-03-23 04:28:54,53.07,82.8,51.76
2024-03-23 04:29:25,53.07,82.8,52.0
2024-03-23 04:29:56,53.07,82.79,51.76
2024-03-23 04:30:27,53.56,82.77,52.12
2024-03-23 04:30:58,53.56,82.75,52.0
2024-03-23 04:31:29,54.04,82.74,52.37
2024-03-23 04:32:00,54.04,82.76,52.12
2024-03-23 04:32:31,53.07,82.76,52.76
2024-03-23 04:33:02,52.58,82.74,52.25
2024-03-23 04:33:33,53.56,82.74,52.38
2024-03-23 04:34:04,53.07,82.73,51.87
2024-03-23 04:34:35,52.58,82.73,52.62
2024-03-23 04:35:06,53.56,82.72,53.02
2024-03-23 04:35:37,51.61,82.69,51.75
2024-03-23 04:36:08,53.07,82.69,53.88
2024-03-23 04:36:39,53.07,82.67,52.88
2024-03-23 04:37:10,54.04,82.68,52.87
2024-03-23 04:37:41,53.56,82.69,51.88
2024-03-23 04:38:12,53.56,82.68,52.25
2024-03-23 04:38:43,52.58,82.69,52.0
2024-03-23 04:39:14,54.04,82.7,52.12
2024-03-23 04:39:45,53.07,82.71,51.99
2024-03-23 04:40:16,54.04,82.72,53.77
2024-03-23 04:40:47,53.56,82.76,52.12
2024-03-23 04:41:18,52.58,82.76,52.88
2024-03-23 04:41:49,53.07,82.76,52.0
2024-03-23 04:42:20,53.07,82.74,52.76
2024-03-23 04:42:51,53.07,82.72,52.14
2024-03-23 04:43:22,52.58,82.69,52.13
2024-03-23 04:43:53,53.07,82.7,52.12
2024-03-23 04:44:24,53.07,82.69,51.88
2024-03-23 04:44:55,52.58,82.7,52.13
2024-03-23 04:45:26,52.58,82.75,52.12
2024-03-23 04:45:57,53.07,82.75,51.88
2024-03-23 04:46:28,54.04,82.74,52.13
2024-03-23 04:46:59,53.56,82.73,52.13
2024-03-23 04:47:30,52.58,82.73,51.63
2024-03-23 04:48:01,54.04,82.73,51.63
2024-03-23 04:48:32,52.58,82.71,52.25
2024-03-23 04:49:03,52.58,82.75,52.13
2024-03-23 04:49:34,53.56,82.73,52.11
2024-03-23 04:50:05,53.07,82.72,51.51
2024-03-23 04:50:36,54.04,82.7,51.76
2024-03-23 04:51:07,52.09,82.72,52.74
2024-03-23 04:51:38,53.07,82.72,51.87
2024-03-23 04:52:09,52.58,82.72,52.75
2024-03-23 04:52:40,53.56,82.72,51.88
2024-03-23 04:53:11,53.07,82.71,51.87
2024-03-23 04:53:42,52.58,82.71,76.88
2024-03-23 04:54:13,53.07,82.71,52.0
2024-03-23 04:54:44,53.07,82.71,52.63
2024-03-23 04:55:15,53.07,82.77,52.12
2024-03-23 04:55:46,53.07,82.77,52.0
2024-03-23 04:56:17,52.58,82.76,48.12
2024-03-23 04:56:48,53.07,82.77,54.5
2024-03-23 04:57:19,52.09,82.73,52.37
2024-03-23 04:57:50,53.07,82.72,51.75
2024-03-23 04:58:21,53.07,82.71,51.89
2024-03-23 04:58:52,53.56,82.69,52.14
2024-03-23 04:59:23,52.58,82.69,52.37
2024-03-23 04:59:54,53.07,82.71,51.63
2024-03-23 05:00:25,52.58,82.77,51.64
2024-03-23 05:00:56,53.07,82.77,51.98
2024-03-23 05:01:27,53.07,82.75,52.12
2024-03-23 05:01:58,53.56,82.74,52.37
2024-03-23 05:02:29,53.07,82.72,51.87
2024-03-23 05:03:00,53.07,82.79,51.88
2024-03-23 05:03:31,52.58,82.78,51.89
2024-03-23 05:04:02,53.56,82.75,51.76
2024-03-23 05:04:33,53.56,82.74,51.38
2024-03-23 05:05:04,52.58,82.76,51.87
2024-03-23 05:05:35,52.09,82.73,51.87
2024-03-23 05:06:06,54.04,82.72,51.88
2024-03-23 05:06:37,53.56,82.71,51.63
2024-03-23 05:07:08,53.07,82.72,52.49
2024-03-23 05:08:09,53.07,82.76,53.88
2024-03-23 05:08:40,53.56,82.74,51.51
2024-03-23 05:09:11,53.07,82.67,52.11
2024-03-23 05:09:42,52.58,82.7,75.69
2024-03-23 05:10:13,52.58,82.72,51.75
2024-03-23 05:10:44,53.07,82.7,51.77
2024-03-23 05:11:15,54.53,82.75,51.75
2024-03-23 05:11:46,53.07,82.73,52.25
2024-03-23 05:12:17,53.07,82.72,48.25
2024-03-23 05:12:48,53.07,82.71,58.29
2024-03-23 05:13:19,52.58,82.76,52.12
2024-03-23 05:13:50,53.07,82.71,52.12
2024-03-23 05:14:21,53.07,82.76,52.51
2024-03-23 05:14:52,52.58,82.74,55.03
2024-03-23 05:15:23,52.58,82.75,52.25
2024-03-23 05:15:54,53.07,82.73,51.87
2024-03-23 05:16:25,52.58,82.73,52.13
2024-03-23 05:16:56,53.07,82.69,52.37
2024-03-23 05:17:27,52.58,82.73,52.5
2024-03-23 05:17:58,53.07,82.72,51.87
2024-03-23 05:18:29,53.56,82.71,51.75
2024-03-23 05:19:00,52.58,82.74,52.36
2024-03-23 05:19:31,53.07,82.83,51.87
2024-03-23 05:20:02,52.58,82.81,52.0
2024-03-23 05:20:33,53.07,82.74,51.51
2024-03-23 05:21:04,53.07,82.78,52.0
2024-03-23 05:21:35,53.56,82.73,51.88
2024-03-23 05:22:06,53.56,82.72,52.12
2024-03-23 05:22:37,53.07,82.71,52.0
2024-03-23 05:23:08,53.07,82.78,52.25
2024-03-23 05:23:39,53.56,82.78,51.75
2024-03-23 05:24:10,52.58,82.76,51.39
2024-03-23 05:24:41,54.04,82.76,51.76
2024-03-23 05:25:12,52.58,82.73,52.85
2024-03-23 05:25:43,53.07,82.71,51.76
2024-03-23 05:26:14,52.58,82.78,51.76
2024-03-23 05:26:45,53.07,82.76,52.0
2024-03-23 05:27:16,53.56,82.74,52.74
2024-03-23 05:27:47,53.56,82.8,51.51
2024-03-23 05:28:18,52.58,82.78,48.62
2024-03-23 05:28:49,52.58,82.77,51.88
2024-03-23 05:29:20,52.58,82.67,52.24
2024-03-23 05:29:51,52.58,82.66,52.13
2024-03-23 05:30:22,52.58,82.79,51.88
2024-03-23 05:30:53,52.09,82.79,52.24
2024-03-23 05:31:24,54.04,82.69,52.01
2024-03-23 05:31:55,52.58,82.68,51.63
2024-03-23 05:32:26,53.56,82.67,52.51
2024-03-23 05:32:57,52.58,82.66,51.88
2024-03-23 05:33:28,54.04,82.81,51.88
2024-03-23 05:33:59,53.56,82.79,51.64
2024-03-23 05:34:30,54.04,82.77,51.76
2024-03-23 05:35:01,53.07,82.69,54.23
2024-03-23 05:35:32,53.56,82.63,51.52
2024-03-23 05:36:03,53.56,82.64,52.0
2024-03-23 05:36:34,52.58,82.63,52.12
2024-03-23 05:37:05,52.09,82.64,52.5
2024-03-23 05:37:36,53.56,82.68,52.12
2024-03-23 05:38:07,52.58,82.69,52.63
2024-03-23 05:38:38,53.56,82.68,52.0
2024-03-23 05:39:09,53.56,82.68,56.28
2024-03-23 05:39:40,53.07,82.69,52.0
2024-03-23 05:40:11,53.56,82.69,51.62
2024-03-23 05:40:42,52.58,82.68,52.36
2024-03-23 05:41:13,53.56,82.67,52.24
2024-03-23 05:41:44,53.07,82.67,51.88
2024-03-23 05:42:15,54.04,82.72,52.5
2024-03-23 05:42:46,53.07,82.71,52.13
2024-03-23 05:43:17,53.56,82.7,51.87
2024-03-23 05:43:48,53.56,82.7,51.76
2024-03-23 05:44:19,53.07,82.7,52.0
2024-03-23 05:44:50,54.04,82.7,51.76
2024-03-23 05:45:21,52.58,82.7,52.25
2024-03-23 05:45:52,53.56,82.7,52.12
2024-03-23 05:46:23,52.58,82.7,51.64
2024-03-23 05:46:54,53.07,82.77,52.13
2024-03-23 05:47:25,53.56,82.74,52.5
2024-03-23 05:47:56,53.07,82.74,52.13
2024-03-23 05:48:27,53.07,82.71,52.62
2024-03-23 05:48:58,53.56,82.68,52.53
2024-03-23 05:49:29,54.04,82.64,53.27
2024-03-23 05:50:00,53.56,82.64,51.75
2024-03-23 05:50:31,53.56,82.7,52.01
2024-03-23 05:51:02,52.58,82.78,52.12
2024-03-23 05:51:33,53.07,82.74,52.62
2024-03-23 05:52:04,54.53,82.73,52.13
2024-03-23 05:52:35,52.58,82.72,52.25
2024-03-23 05:53:06,53.56,82.71,52.0
2024-03-23 05:53:37,52.58,82.66,52.61
2024-03-23 05:54:08,53.56,82.66,52.25
2024-03-23 05:54:39,52.58,82.67,52.13
2024-03-23 05:55:10,53.07,82.67,52.38
2024-03-23 05:55:41,53.07,82.69,51.88
2024-03-23 05:56:12,53.07,82.68,51.51
2024-03-23 05:56:43,52.09,82.68,51.39
2024-03-23 05:57:14,52.09,82.68,52.85
2024-03-23 05:57:45,52.58,82.67,52.0
2024-03-23 05:58:16,53.56,82.67,52.01
2024-03-23 05:58:47,53.07,82.68,52.12
2024-03-23 05:59:48,53.07,82.67,52.13
2024-03-23 06:00:19,52.09,82.7,49.75
2024-03-23 06:00:50,52.58,82.69,51.26
2024-03-23 06:01:21,52.58,82.74,52.25
2024-03-23 06:01:52,55.02,82.72,52.13
2024-03-23 06:02:23,53.07,82.72,52.0
2024-03-23 06:02:54,52.09,82.71,51.87
2024-03-23 06:03:25,53.07,82.69,52.25
2024-03-23 06:03:56,53.56,82.78,52.12
2024-03-23 06:04:27,54.53,82.76,52.12
2024-03-23 06:04:58,53.56,82.74,52.87
2024-03-23 06:05:29,52.09,82.69,51.88
2024-03-23 06:06:00,52.58,82.76,51.88
2024-03-23 06:06:31,53.56,82.75,51.63
2024-03-23 06:07:02,52.58,82.74,51.64
2024-03-23 06:07:33,53.56,82.71,51.76
2024-03-23 06:08:04,53.56,82.7,52.51
2024-03-23 06:08:35,52.09,82.71,51.89
2024-03-23 06:09:06,53.07,82.7,52.01
2024-03-23 06:09:37,53.07,82.78,51.76
2024-03-23 06:10:08,54.04,82.76,52.5
2024-03-23 06:10:39,53.56,82.7,52.85
2024-03-23 06:11:10,52.58,82.69,52.75
2024-03-23 06:11:41,54.04,82.72,51.88
2024-03-23 06:12:12,53.07,82.71,52.0
2024-03-23 06:12:43,53.56,82.76,51.87
2024-03-23 06:13:14,52.58,82.74,52.25
2024-03-23 06:13:45,53.07,82.7,51.88
2024-03-23 06:14:16,53.56,82.71,52.13
2024-03-23 06:14:47,53.56,82.7,52.49
2024-03-23 06:15:18,53.07,82.69,53.5
2024-03-23 06:15:49,53.56,82.7,51.88
2024-03-23 06:16:20,54.04,82.7,52.01
2024-03-23 06:16:51,53.07,82.7,52.38
2024-03-23 06:17:22,52.58,82.78,52.63
2024-03-23 06:17:53,52.58,82.75,54.04
2024-03-23 06:18:24,53.56,82.72,51.64
2024-03-23 06:18:55,53.07,82.72,52.12
2024-03-23 06:19:26,53.56,82.71,52.25
2024-03-23 06:19:57,53.07,82.69,52.25
2024-03-23 06:20:28,54.04,82.69,51.76
2024-03-23 06:20:59,53.56,82.7,51.76
2024-03-23 06:21:30,53.56,82.7,53.65
2024-03-23 06:22:01,52.58,82.67,52.25
2024-03-23 06:22:32,53.07,82.67,52.13
2024-03-23 06:23:03,53.07,82.67,52.24
2024-03-23 06:23:34,52.09,82.73,52.62
2024-03-23 06:24:05,53.56,82.73,52.0
2024-03-23 06:24:36,52.58,82.73,51.51
2024-03-23 06:25:07,53.56,82.72,52.13
2024-03-23 06:25:38,53.07,82.68,52.01
2024-03-23 06:26:09,53.56,82.68,52.75
2024-03-23 06:26:40,52.58,82.68,52.48
2024-03-23 06:27:11,53.07,82.68,51.52
2024-03-23 06:27:42,53.56,82.76,52.87
2024-03-23 06:28:13,53.56,82.75,51.88
2024-03-23 06:28:44,53.07,82.74,52.24
2024-03-23 06:29:15,53.56,82.74,52.0
2024-03-23 06:29:46,53.56,82.72,52.63
2024-03-23 06:30:17,53.07,82.67,52.37
2024-03-23 06:30:48,53.07,82.65,52.12
2024-03-23 06:31:19,52.09,82.65,48.12
2024-03-23 06:31:50,52.58,82.73,51.63
2024-03-23 06:32:21,52.09,82.71,52.12
2024-03-23 06:32:52,53.07,82.71,52.12
2024-03-23 06:33:23,52.09,82.79,52.0
2024-03-23 06:33:54,52.58,82.76,51.88
2024-03-23 06:34:25,54.04,82.74,52.5
2024-03-23 06:34:56,53.56,82.76,54.14
2024-03-23 06:35:27,52.58,82.67,51.51
2024-03-23 06:35:58,53.07,82.66,51.38
2024-03-23 06:36:29,52.58,82.66,52.36
2024-03-23 06:37:00,52.09,82.64,52.13
2024-03-23 06:37:31,53.07,82.64,52.13
2024-03-23 06:38:02,52.58,82.63,51.88
2024-03-23 06:38:33,52.58,82.62,52.61
2024-03-23 06:39:04,52.09,82.62,52.01
2024-03-23 06:39:35,53.56,82.63,51.88
2024-03-23 06:40:06,53.07,82.71,51.87
2024-03-23 06:40:37,52.58,82.71,52.51
2024-03-23 06:41:08,52.09,82.69,52.0
2024-03-23 06:41:39,52.58,82.67,52.38
2024-03-23 06:42:10,53.07,82.76,53.79
2024-03-23 06:42:41,53.07,82.73,51.75
2024-03-23 06:43:12,53.07,82.71,52.0
2024-03-23 06:43:43,52.09,82.76,52.5
2024-03-23 06:44:14,52.09,82.74,51.88
2024-03-23 06:44:45,53.56,82.74,53.23
2024-03-23 06:45:16,53.56,82.69,51.88
2024-03-23 06:45:47,54.04,82.68,52.25
2024-03-23 06:46:18,53.07,82.68,56.14
2024-03-23 06:46:49,52.58,82.67,51.89
2024-03-23 06:47:20,53.56,82.67,52.37
2024-03-23 06:47:51,53.07,82.65,51.89
2024-03-23 06:48:22,53.07,82.73,51.75
2024-03-23 06:48:53,52.58,82.71,52.0
2024-03-23 06:49:24,52.09,82.76,51.88
2024-03-23 06:49:55,53.56,82.7,51.88
2024-03-23 06:50:26,52.09,82.74,51.64
2024-03-23 06:51:27,53.07,82.7,51.63
2024-03-23 06:51:58,52.58,82.69,51.77
2024-03-23 06:52:29,53.56,82.69,51.88
2024-03-23 06:53:00,52.58,82.68,52.38
2024-03-23 06:53:31,52.58,82.68,52.38
2024-03-23 06:54:02,53.07,82.74,51.64
2024-03-23 06:54:33,52.58,82.74,52.12
2024-03-23 06:55:04,52.58,82.73,52.25
2024-03-23 06:55:35,53.07,82.71,52.61
2024-03-23 06:56:06,53.07,82.75,52.13
2024-03-23 06:56:37,52.58,82.75,52.88
2024-03-23 06:57:08,53.56,82.75,52.62
2024-03-23 06:57:39,53.56,82.74,51.88
2024-03-23 06:58:10,52.58,82.72,53.88
2024-03-23 06:58:41,53.56,82.72,51.76
2024-03-23 06:59:12,52.58,82.7,52.48
2024-03-23 06:59:43,52.58,82.69,51.75
2024-03-23 07:00:14,52.09,82.73,58.5
2024-03-23 07:00:45,52.09,82.71,52.5
2024-03-23 07:01:16,52.58,82.7,52.13
2024-03-23 07:01:47,53.07,82.67,52.38
2024-03-23 07:02:18,52.58,82.69,52.99
2024-03-23 07:02:49,52.09,82.77,52.24
2024-03-23 07:03:20,54.04,82.74,48.26
2024-03-23 07:03:51,53.56,82.72,54.0
2024-03-23 07:04:22,53.56,82.69,51.89
2024-03-23 07:04:53,52.58,82.69,52.35
2024-03-23 07:05:24,53.07,82.74,53.15
2024-03-23 07:05:55,53.07,82.74,51.88
2024-03-23 07:06:26,53.56,82.72,52.12
2024-03-23 07:06:57,52.09,82.71,52.36
2024-03-23 07:07:28,53.07,82.78,51.88
2024-03-23 07:07:59,52.58,82.72,51.88
2024-03-23 07:08:30,53.07,82.69,52.13
2024-03-23 07:09:01,53.07,82.68,51.76
2024-03-23 07:09:32,52.58,82.68,52.13
2024-03-23 07:10:03,53.56,82.74,51.63
2024-03-23 07:10:34,53.07,82.72,51.88
2024-03-23 07:11:05,53.07,82.69,52.01
2024-03-23 07:11:36,53.07,82.76,51.63
2024-03-23 07:12:07,52.09,82.67,52.13
2024-03-23 07:12:38,53.07,82.66,52.63
2024-03-23 07:13:09,53.07,82.68,51.76
2024-03-23 07:13:40,53.07,82.69,52.01
2024-03-23 07:14:11,53.07,82.75,52.26
2024-03-23 07:14:42,52.58,82.74,52.25
2024-03-23 07:15:13,52.58,82.74,51.63
2024-03-23 07:15:44,51.61,82.71,52.0
2024-03-23 07:16:15,52.58,82.79,51.87
2024-03-23 07:16:46,53.07,82.75,52.25
2024-03-23 07:17:17,53.07,82.72,52.87
